,Latitude,Longitude,cluster,cluster_n
3133,54.25,22.75,4,4
3134,54.25,23.0,4,4
3135,54.25,23.25,4,4
3136,54.25,23.5,4,4
3137,54.25,23.75,4,4
3138,54.25,24.0,4,4
3139,54.25,24.25,4,4
3140,54.25,24.5,4,4
3141,54.25,24.75,4,4
3142,54.25,25.0,4,4
3143,54.0,-10.0,6,6
3144,54.0,-9.75,6,6
3145,54.0,-9.5,6,6
3146,54.0,-9.25,6,6
3147,54.0,-9.0,6,6
3148,54.0,-8.75,6,6
3149,54.0,-8.5,6,6
3150,54.0,-8.25,6,6
3151,54.0,-8.0,6,6
3152,54.0,-7.75,6,6
3153,54.0,-7.5,6,6
3154,54.0,-7.25,6,6
3155,54.0,-7.0,6,6
3156,54.0,-6.75,6,6
3157,54.0,-6.5,6,6
3158,54.0,-2.75,6,6
3159,54.0,-2.5,6,6
3160,54.0,-2.25,6,6
3161,54.0,-2.0,6,6
3162,54.0,-1.75,6,6
3163,54.0,-1.5,3,3
3164,54.0,-1.25,3,3
3165,54.0,-1.0,3,3
3166,54.0,-0.75,3,3
3167,54.0,-0.5,3,3
3168,54.0,-0.25,3,3
3169,54.0,9.0,0,0
3170,54.0,9.25,0,0
3171,54.0,9.5,0,0
3172,54.0,9.75,0,0
3173,54.0,10.0,0,0
3174,54.0,10.25,0,0
3175,54.0,10.5,0,0
3176,54.0,10.75,0,0
3177,54.0,11.0,0,0
3178,54.0,11.75,0,0
3179,54.0,12.0,0,0
3180,54.0,12.25,0,0
3181,54.0,12.5,0,0
3182,54.0,12.75,0,0
3183,54.0,13.0,0,0
3184,54.0,13.25,0,0
3185,54.0,13.5,0,0
3186,54.0,13.75,0,0
3187,54.0,14.0,0,0
3188,54.0,14.75,0,0
3189,54.0,15.0,0,0
3190,54.0,15.25,0,0
3191,54.0,15.5,0,0
3192,54.0,15.75,0,0
3193,54.0,16.0,0,0
3194,54.0,16.25,0,0
3195,54.0,16.5,4,4
3196,54.0,16.75,4,4
3197,54.0,17.0,4,4
3198,54.0,17.25,4,4
3199,54.0,17.5,4,4
3200,54.0,17.75,4,4
3201,54.0,18.0,4,4
3202,54.0,18.25,4,4
3203,54.0,18.5,4,4
3204,54.0,18.75,4,4
3205,54.0,19.0,4,4
3206,54.0,19.25,4,4
3207,54.0,19.5,4,4
3208,54.0,19.75,4,4
3209,54.0,20.0,4,4
3210,54.0,20.25,4,4
3211,54.0,20.5,4,4
3212,54.0,20.75,4,4
3213,54.0,21.0,4,4
3214,54.0,21.25,4,4
3215,54.0,21.5,4,4
3216,54.0,21.75,4,4
3217,54.0,22.0,4,4
3218,54.0,22.25,4,4
3219,54.0,22.5,4,4
3220,54.0,22.75,4,4
3221,54.0,23.0,4,4
3222,54.0,23.25,4,4
3223,54.0,23.5,4,4
3224,54.0,23.75,4,4
3225,54.0,24.0,4,4
3226,54.0,24.25,4,4
3227,54.0,24.5,4,4
3228,54.0,24.75,4,4
3229,54.0,25.0,4,4
3230,53.75,-9.75,6,6
3231,53.75,-9.5,6,6
3232,53.75,-9.25,6,6
3233,53.75,-9.0,6,6
3234,53.75,-8.75,6,6
3235,53.75,-8.5,6,6
3236,53.75,-8.25,6,6
3237,53.75,-8.0,6,6
3238,53.75,-7.75,6,6
3239,53.75,-7.5,6,6
3240,53.75,-7.25,6,6
3241,53.75,-7.0,6,6
3242,53.75,-6.75,6,6
3243,53.75,-6.5,6,6
3244,53.75,-6.25,6,6
3245,53.75,-2.75,6,6
3246,53.75,-2.5,6,6
3247,53.75,-2.25,6,6
3248,53.75,-2.0,6,6
3249,53.75,-1.75,6,3
3250,53.75,-1.5,3,3
3251,53.75,-1.25,3,3
3252,53.75,-1.0,3,3
3253,53.75,-0.75,3,3
3254,53.75,-0.5,3,3
3255,53.75,-0.25,3,3
3256,53.75,0.0,3,3
3257,53.75,8.75,0,0
3258,53.75,9.0,0,0
3259,53.75,9.25,0,0
3260,53.75,9.5,0,0
3261,53.75,9.75,0,0
3262,53.75,10.0,0,0
3263,53.75,10.25,0,0
3264,53.75,10.5,0,0
3265,53.75,10.75,0,0
3266,53.75,11.0,0,0
3267,53.75,11.25,0,0
3268,53.75,11.5,0,0
3269,53.75,11.75,0,0
3270,53.75,12.0,0,0
3271,53.75,12.25,0,0
3272,53.75,12.5,0,0
3273,53.75,12.75,0,0
3274,53.75,13.0,0,0
3275,53.75,13.25,0,0
3276,53.75,13.5,0,0
3277,53.75,13.75,0,0
3278,53.75,14.0,0,0
3279,53.75,14.75,0,0
3280,53.75,15.0,0,0
3281,53.75,15.25,4,0
3282,53.75,15.5,0,0
3283,53.75,15.75,0,0
3284,53.75,16.0,0,0
3285,53.75,16.25,4,0
3286,53.75,16.5,4,4
3287,53.75,16.75,4,4
3288,53.75,17.0,4,4
3289,53.75,17.25,4,4
3290,53.75,17.5,4,4
3291,53.75,17.75,4,4
3292,53.75,18.0,4,4
3293,53.75,18.25,4,4
3294,53.75,18.5,4,4
3295,53.75,18.75,4,4
3296,53.75,19.0,4,4
3297,53.75,19.25,4,4
3298,53.75,19.5,4,4
3299,53.75,19.75,4,4
3300,53.75,20.0,4,4
3301,53.75,20.25,4,4
3302,53.75,20.5,4,4
3303,53.75,20.75,4,4
3304,53.75,21.0,4,4
3305,53.75,21.25,4,4
3306,53.75,21.5,4,4
3307,53.75,21.75,4,4
3308,53.75,22.0,4,4
3309,53.75,22.25,4,4
3310,53.75,22.5,4,4
3311,53.75,22.75,4,4
3312,53.75,23.0,4,4
3313,53.75,23.25,4,4
3314,53.75,23.5,4,4
3315,53.75,23.75,4,4
3316,53.75,24.0,4,4
3317,53.75,24.25,4,4
3318,53.75,24.5,4,4
3319,53.75,24.75,4,4
3320,53.75,25.0,4,4
3321,53.5,-10.0,6,6
3322,53.5,-9.75,6,6
3323,53.5,-9.5,6,6
3324,53.5,-9.25,6,6
3325,53.5,-9.0,6,6
3326,53.5,-8.75,6,6
3327,53.5,-8.5,6,6
3328,53.5,-8.25,6,6
3329,53.5,-8.0,6,6
3330,53.5,-7.75,6,6
3331,53.5,-7.5,6,6
3332,53.5,-7.25,6,6
3333,53.5,-7.0,3,6
3334,53.5,-6.75,3,6
3335,53.5,-6.5,3,6
3336,53.5,-6.25,6,6
3337,53.5,-3.0,6,6
3338,53.5,-2.75,6,6
3339,53.5,-2.5,6,6
3340,53.5,-2.25,6,6
3341,53.5,-2.0,6,3
3342,53.5,-1.75,6,3
3343,53.5,-1.5,3,3
3344,53.5,-1.25,3,3
3345,53.5,-1.0,3,3
3346,53.5,-0.75,3,3
3347,53.5,-0.5,3,3
3348,53.5,-0.25,3,3
3349,53.5,0.0,3,3
3350,53.5,6.25,3,3
3351,53.5,7.25,0,0
3352,53.5,7.5,0,0
3353,53.5,7.75,0,0
3354,53.5,8.0,0,0
3355,53.5,8.75,0,0
3356,53.5,9.0,0,0
3357,53.5,9.25,0,0
3358,53.5,9.5,0,0
3359,53.5,9.75,0,0
3360,53.5,10.0,0,0
3361,53.5,10.25,0,0
3362,53.5,10.5,0,0
3363,53.5,10.75,0,0
3364,53.5,11.0,0,0
3365,53.5,11.25,0,0
3366,53.5,11.5,0,0
3367,53.5,11.75,0,0
3368,53.5,12.0,0,0
3369,53.5,12.25,0,0
3370,53.5,12.5,0,0
3371,53.5,12.75,0,0
3372,53.5,13.0,0,0
3373,53.5,13.25,0,0
3374,53.5,13.5,0,0
3375,53.5,13.75,0,0
3376,53.5,14.0,0,0
3377,53.5,14.25,0,0
3378,53.5,14.5,0,0
3379,53.5,14.75,0,0
3380,53.5,15.0,4,0
3381,53.5,15.25,0,0
3382,53.5,15.5,4,0
3383,53.5,15.75,0,0
3384,53.5,16.0,4,0
3385,53.5,16.25,4,0
3386,53.5,16.5,4,4
3387,53.5,16.75,4,4
3388,53.5,17.0,4,4
3389,53.5,17.25,4,4
3390,53.5,17.5,4,4
3391,53.5,17.75,4,4
3392,53.5,18.0,4,4
3393,53.5,18.25,4,4
3394,53.5,18.5,4,4
3395,53.5,18.75,4,4
3396,53.5,19.0,4,4
3397,53.5,19.25,4,4
3398,53.5,19.5,4,4
3399,53.5,19.75,4,4
3400,53.5,20.0,4,4
3401,53.5,20.25,4,4
3402,53.5,20.5,4,4
3403,53.5,20.75,4,4
3404,53.5,21.0,4,4
3405,53.5,21.25,4,4
3406,53.5,21.5,4,4
3407,53.5,21.75,4,4
3408,53.5,22.0,4,4
3409,53.5,22.25,4,4
3410,53.5,22.5,4,4
3411,53.5,22.75,4,4
3412,53.5,23.0,4,4
3413,53.5,23.25,4,4
3414,53.5,23.5,4,4
3415,53.5,23.75,4,4
3416,53.5,24.0,4,4
3417,53.5,24.25,4,4
3418,53.5,24.5,4,4
3419,53.5,24.75,4,4
3420,53.5,25.0,4,4
3421,53.25,-9.5,6,6
3422,53.25,-9.25,6,6
3423,53.25,-9.0,6,6
3424,53.25,-8.75,6,6
3425,53.25,-8.5,6,6
3426,53.25,-8.25,6,6
3427,53.25,-8.0,6,6
3428,53.25,-7.75,6,6
3429,53.25,-7.5,6,6
3430,53.25,-7.25,6,6
3431,53.25,-7.0,6,6
3432,53.25,-6.75,6,6
3433,53.25,-6.5,6,6
3434,53.25,-6.25,6,6
3435,53.25,-4.5,6,6
3436,53.25,-4.25,6,6
3437,53.25,-3.75,6,6
3438,53.25,-3.5,6,6
3439,53.25,-3.25,3,6
3440,53.25,-3.0,3,6
3441,53.25,-2.75,3,3
3442,53.25,-2.5,3,3
3443,53.25,-2.25,3,3
3444,53.25,-2.0,3,3
3445,53.25,-1.75,6,3
3446,53.25,-1.5,3,3
3447,53.25,-1.25,3,3
3448,53.25,-1.0,3,3
3449,53.25,-0.75,3,3
3450,53.25,-0.5,3,3
3451,53.25,-0.25,3,3
3452,53.25,0.0,3,3
3453,53.25,0.25,3,3
3454,53.25,5.75,3,3
3455,53.25,6.0,3,3
3456,53.25,6.25,3,3
3457,53.25,6.5,3,3
3458,53.25,6.75,3,0
3459,53.25,7.0,0,0
3460,53.25,7.25,0,0
3461,53.25,7.5,0,0
3462,53.25,7.75,0,0
3463,53.25,8.0,0,0
3464,53.25,8.25,0,0
3465,53.25,8.5,0,0
3466,53.25,8.75,0,0
3467,53.25,9.0,0,0
3468,53.25,9.25,0,0
3469,53.25,9.5,0,0
3470,53.25,9.75,0,0
3471,53.25,10.0,0,0
3472,53.25,10.25,0,0
3473,53.25,10.5,0,0
3474,53.25,10.75,0,0
3475,53.25,11.0,0,0
3476,53.25,11.25,0,0
3477,53.25,11.5,0,0
3478,53.25,11.75,0,0
3479,53.25,12.0,0,0
3480,53.25,12.25,0,0
3481,53.25,12.5,0,0
3482,53.25,12.75,0,0
3483,53.25,13.0,0,0
3484,53.25,13.25,0,0
3485,53.25,13.5,0,0
3486,53.25,13.75,0,0
3487,53.25,14.0,0,0
3488,53.25,14.25,0,0
3489,53.25,14.5,0,0
3490,53.25,14.75,0,0
3491,53.25,15.0,0,0
3492,53.25,15.25,0,0
3493,53.25,15.5,4,0
3494,53.25,15.75,0,0
3495,53.25,16.0,0,0
3496,53.25,16.25,0,4
3497,53.25,16.5,4,4
3498,53.25,16.75,4,4
3499,53.25,17.0,4,4
3500,53.25,17.25,4,4
3501,53.25,17.5,4,4
3502,53.25,17.75,4,4
3503,53.25,18.0,4,4
3504,53.25,18.25,4,4
3505,53.25,18.5,4,4
3506,53.25,18.75,4,4
3507,53.25,19.0,4,4
3508,53.25,19.25,4,4
3509,53.25,19.5,4,4
3510,53.25,19.75,4,4
3511,53.25,20.0,4,4
3512,53.25,20.25,4,4
3513,53.25,20.5,4,4
3514,53.25,20.75,4,4
3515,53.25,21.0,4,4
3516,53.25,21.25,4,4
3517,53.25,21.5,4,4
3518,53.25,21.75,4,4
3519,53.25,22.0,4,4
3520,53.25,22.25,4,4
3521,53.25,22.5,4,4
3522,53.25,22.75,4,4
3523,53.25,23.0,4,4
3524,53.25,23.25,4,4
3525,53.25,23.5,4,4
3526,53.25,23.75,4,4
3527,53.25,24.0,4,4
3528,53.25,24.25,4,4
3529,53.25,24.5,4,4
3530,53.25,24.75,4,4
3531,53.25,25.0,4,4
3532,53.0,-9.25,6,6
3533,53.0,-9.0,6,6
3534,53.0,-8.75,6,6
3535,53.0,-8.5,6,6
3536,53.0,-8.25,6,6
3537,53.0,-8.0,6,6
3538,53.0,-7.75,6,6
3539,53.0,-7.5,3,6
3540,53.0,-7.25,6,6
3541,53.0,-7.0,3,6
3542,53.0,-6.75,6,6
3543,53.0,-6.5,6,6
3544,53.0,-6.25,6,6
3545,53.0,-4.25,6,6
3546,53.0,-4.0,6,6
3547,53.0,-3.75,6,6
3548,53.0,-3.5,6,6
3549,53.0,-3.25,3,6
3550,53.0,-3.0,3,3
3551,53.0,-2.75,3,3
3552,53.0,-2.5,3,3
3553,53.0,-2.25,3,3
3554,53.0,-2.0,3,3
3555,53.0,-1.75,3,3
3556,53.0,-1.5,3,3
3557,53.0,-1.25,3,3
3558,53.0,-1.0,3,3
3559,53.0,-0.75,3,3
3560,53.0,-0.5,3,3
3561,53.0,-0.25,3,3
3562,53.0,0.0,3,3
3563,53.0,5.25,3,3
3564,53.0,5.5,3,3
3565,53.0,5.75,3,3
3566,53.0,6.0,3,3
3567,53.0,6.25,3,3
3568,53.0,6.5,3,3
3569,53.0,6.75,3,3
3570,53.0,7.0,0,0
3571,53.0,7.25,0,0
3572,53.0,7.5,0,0
3573,53.0,7.75,0,0
3574,53.0,8.0,0,0
3575,53.0,8.25,0,0
3576,53.0,8.5,0,0
3577,53.0,8.75,0,0
3578,53.0,9.0,0,0
3579,53.0,9.25,0,0
3580,53.0,9.5,0,0
3581,53.0,9.75,0,0
3582,53.0,10.0,0,0
3583,53.0,10.25,0,0
3584,53.0,10.5,0,0
3585,53.0,10.75,0,0
3586,53.0,11.0,0,0
3587,53.0,11.25,0,0
3588,53.0,11.5,0,0
3589,53.0,11.75,0,0
3590,53.0,12.0,0,0
3591,53.0,12.25,0,0
3592,53.0,12.5,0,0
3593,53.0,12.75,0,0
3594,53.0,13.0,0,0
3595,53.0,13.25,0,0
3596,53.0,13.5,0,0
3597,53.0,13.75,0,0
3598,53.0,14.0,0,0
3599,53.0,14.25,0,0
3600,53.0,14.5,0,0
3601,53.0,14.75,0,0
3602,53.0,15.0,0,0
3603,53.0,15.25,0,0
3604,53.0,15.5,4,0
3605,53.0,15.75,0,0
3606,53.0,16.0,0,0
3607,53.0,16.25,0,4
3608,53.0,16.5,0,4
3609,53.0,16.75,4,4
3610,53.0,17.0,4,4
3611,53.0,17.25,4,4
3612,53.0,17.5,4,4
3613,53.0,17.75,4,4
3614,53.0,18.0,4,4
3615,53.0,18.25,4,4
3616,53.0,18.5,4,4
3617,53.0,18.75,4,4
3618,53.0,19.0,4,4
3619,53.0,19.25,4,4
3620,53.0,19.5,4,4
3621,53.0,19.75,4,4
3622,53.0,20.0,4,4
3623,53.0,20.25,4,4
3624,53.0,20.5,4,4
3625,53.0,20.75,4,4
3626,53.0,21.0,4,4
3627,53.0,21.25,4,4
3628,53.0,21.5,4,4
3629,53.0,21.75,4,4
3630,53.0,22.0,4,4
3631,53.0,22.25,4,4
3632,53.0,22.5,4,4
3633,53.0,22.75,4,4
3634,53.0,23.0,4,4
3635,53.0,23.25,4,4
3636,53.0,23.5,4,4
3637,53.0,23.75,4,4
3638,53.0,24.0,4,4
3639,53.0,24.25,4,4
3640,53.0,24.5,4,4
3641,53.0,24.75,4,4
3642,53.0,25.0,4,4
3643,52.75,-9.5,6,6
3644,52.75,-9.25,6,6
3645,52.75,-9.0,6,6
3646,52.75,-8.75,6,6
3647,52.75,-8.5,6,6
3648,52.75,-8.25,6,6
3649,52.75,-8.0,6,6
3650,52.75,-7.75,6,6
3651,52.75,-7.5,3,6
3652,52.75,-7.25,6,6
3653,52.75,-7.0,3,6
3654,52.75,-6.75,3,6
3655,52.75,-6.5,3,6
3656,52.75,-6.25,6,6
3657,52.75,-4.0,6,6
3658,52.75,-3.75,6,6
3659,52.75,-3.5,6,6
3660,52.75,-3.25,6,6
3661,52.75,-3.0,3,3
3662,52.75,-2.75,3,3
3663,52.75,-2.5,3,3
3664,52.75,-2.25,3,3
3665,52.75,-2.0,3,3
3666,52.75,-1.75,3,3
3667,52.75,-1.5,3,3
3668,52.75,-1.25,3,3
3669,52.75,-1.0,3,3
3670,52.75,-0.75,3,3
3671,52.75,-0.5,3,3
3672,52.75,-0.25,3,3
3673,52.75,0.0,3,3
3674,52.75,0.25,3,3
3675,52.75,0.5,3,3
3676,52.75,0.75,3,3
3677,52.75,1.0,3,3
3678,52.75,1.25,3,3
3679,52.75,1.5,3,3
3680,52.75,4.75,3,3
3681,52.75,5.0,3,3
3682,52.75,5.25,3,3
3683,52.75,5.5,3,3
3684,52.75,5.75,3,3
3685,52.75,6.0,3,3
3686,52.75,6.25,3,3
3687,52.75,6.5,0,3
3688,52.75,6.75,0,3
3689,52.75,7.0,0,0
3690,52.75,7.25,0,0
3691,52.75,7.5,0,0
3692,52.75,7.75,0,0
3693,52.75,8.0,0,0
3694,52.75,8.25,0,0
3695,52.75,8.5,0,0
3696,52.75,8.75,0,0
3697,52.75,9.0,0,0
3698,52.75,9.25,0,0
3699,52.75,9.5,0,0
3700,52.75,9.75,0,0
3701,52.75,10.0,0,0
3702,52.75,10.25,0,0
3703,52.75,10.5,0,0
3704,52.75,10.75,0,0
3705,52.75,11.0,0,0
3706,52.75,11.25,0,0
3707,52.75,11.5,0,0
3708,52.75,11.75,0,0
3709,52.75,12.0,0,0
3710,52.75,12.25,0,0
3711,52.75,12.5,0,0
3712,52.75,12.75,0,0
3713,52.75,13.0,0,0
3714,52.75,13.25,0,0
3715,52.75,13.5,0,0
3716,52.75,13.75,0,0
3717,52.75,14.0,0,0
3718,52.75,14.25,0,0
3719,52.75,14.5,0,0
3720,52.75,14.75,0,0
3721,52.75,15.0,4,0
3722,52.75,15.25,0,0
3723,52.75,15.5,0,0
3724,52.75,15.75,0,0
3725,52.75,16.0,0,0
3726,52.75,16.25,0,0
3727,52.75,16.5,0,4
3728,52.75,16.75,4,4
3729,52.75,17.0,4,4
3730,52.75,17.25,4,4
3731,52.75,17.5,4,4
3732,52.75,17.75,4,4
3733,52.75,18.0,4,4
3734,52.75,18.25,4,4
3735,52.75,18.5,4,4
3736,52.75,18.75,4,4
3737,52.75,19.0,4,4
3738,52.75,19.25,4,4
3739,52.75,19.5,4,4
3740,52.75,19.75,4,4
3741,52.75,20.0,4,4
3742,52.75,20.25,4,4
3743,52.75,20.5,4,4
3744,52.75,20.75,4,4
3745,52.75,21.0,4,4
3746,52.75,21.25,4,4
3747,52.75,21.5,4,4
3748,52.75,21.75,4,4
3749,52.75,22.0,4,4
3750,52.75,22.25,4,4
3751,52.75,22.5,4,4
3752,52.75,22.75,4,4
3753,52.75,23.0,4,4
3754,52.75,23.25,4,4
3755,52.75,23.5,4,4
3756,52.75,23.75,4,4
3757,52.75,24.0,4,4
3758,52.75,24.25,4,4
3759,52.75,24.5,4,4
3760,52.75,24.75,4,4
3761,52.75,25.0,4,4
3762,52.5,-9.5,6,6
3763,52.5,-9.25,6,6
3764,52.5,-9.0,6,6
3765,52.5,-8.75,6,6
3766,52.5,-8.5,6,6
3767,52.5,-8.25,6,6
3768,52.5,-8.0,6,6
3769,52.5,-7.75,6,6
3770,52.5,-7.5,6,6
3771,52.5,-7.25,6,6
3772,52.5,-7.0,6,6
3773,52.5,-6.75,6,6
3774,52.5,-6.5,6,6
3775,52.5,-4.0,6,6
3776,52.5,-3.75,6,6
3777,52.5,-3.5,6,6
3778,52.5,-3.25,6,6
3779,52.5,-3.0,3,3
3780,52.5,-2.75,3,3
3781,52.5,-2.5,3,3
3782,52.5,-2.25,3,3
3783,52.5,-2.0,3,3
3784,52.5,-1.75,3,3
3785,52.5,-1.5,3,3
3786,52.5,-1.25,3,3
3787,52.5,-1.0,3,3
3788,52.5,-0.75,3,3
3789,52.5,-0.5,3,3
3790,52.5,-0.25,3,3
3791,52.5,0.0,3,3
3792,52.5,0.25,3,3
3793,52.5,0.5,3,3
3794,52.5,0.75,3,3
3795,52.5,1.0,3,3
3796,52.5,1.25,3,3
3797,52.5,1.5,3,3
3798,52.5,4.75,3,3
3799,52.5,5.0,3,3
3800,52.5,5.25,3,3
3801,52.5,5.5,3,3
3802,52.5,5.75,3,3
3803,52.5,6.0,3,3
3804,52.5,6.25,3,3
3805,52.5,6.5,0,3
3806,52.5,6.75,0,3
3807,52.5,7.0,3,0
3808,52.5,7.25,0,0
3809,52.5,7.5,0,0
3810,52.5,7.75,0,0
3811,52.5,8.0,0,0
3812,52.5,8.25,0,0
3813,52.5,8.5,0,0
3814,52.5,8.75,0,0
3815,52.5,9.0,0,0
3816,52.5,9.25,0,0
3817,52.5,9.5,0,0
3818,52.5,9.75,0,0
3819,52.5,10.0,0,0
3820,52.5,10.25,0,0
3821,52.5,10.5,0,0
3822,52.5,10.75,0,0
3823,52.5,11.0,0,0
3824,52.5,11.25,0,0
3825,52.5,11.5,0,0
3826,52.5,11.75,0,0
3827,52.5,12.0,0,0
3828,52.5,12.25,0,0
3829,52.5,12.5,0,0
3830,52.5,12.75,0,0
3831,52.5,13.0,0,0
3832,52.5,13.25,0,0
3833,52.5,13.5,0,0
3834,52.5,13.75,0,0
3835,52.5,14.0,0,0
3836,52.5,14.25,0,0
3837,52.5,14.5,0,0
3838,52.5,14.75,0,0
3839,52.5,15.0,0,0
3840,52.5,15.25,0,0
3841,52.5,15.5,0,0
3842,52.5,15.75,0,0
3843,52.5,16.0,4,0
3844,52.5,16.25,4,0
3845,52.5,16.5,0,0
3846,52.5,16.75,0,4
3847,52.5,17.0,0,4
3848,52.5,17.25,4,4
3849,52.5,17.5,4,4
3850,52.5,17.75,4,4
3851,52.5,18.0,4,4
3852,52.5,18.25,4,4
3853,52.5,18.5,4,4
3854,52.5,18.75,4,4
3855,52.5,19.0,4,4
3856,52.5,19.25,4,4
3857,52.5,19.5,4,4
3858,52.5,19.75,4,4
3859,52.5,20.0,4,4
3860,52.5,20.25,4,4
3861,52.5,20.5,4,4
3862,52.5,20.75,4,4
3863,52.5,21.0,4,4
3864,52.5,21.25,4,4
3865,52.5,21.5,4,4
3866,52.5,21.75,4,4
3867,52.5,22.0,4,4
3868,52.5,22.25,4,4
3869,52.5,22.5,4,4
3870,52.5,22.75,4,4
3871,52.5,23.0,4,4
3872,52.5,23.25,4,4
3873,52.5,23.5,4,4
3874,52.5,23.75,4,4
3875,52.5,24.0,4,4
3876,52.5,24.25,4,4
3877,52.5,24.5,4,4
3878,52.5,24.75,4,4
3879,52.5,25.0,4,4
3880,52.25,-10.0,6,6
3881,52.25,-9.75,6,6
3882,52.25,-9.5,6,6
3883,52.25,-9.25,6,6
3884,52.25,-9.0,6,6
3885,52.25,-8.75,6,6
3886,52.25,-8.5,6,6
3887,52.25,-8.25,6,6
3888,52.25,-8.0,6,6
3889,52.25,-7.75,6,6
3890,52.25,-7.5,6,6
3891,52.25,-7.25,6,6
3892,52.25,-7.0,6,6
3893,52.25,-6.75,6,6
3894,52.25,-6.5,6,6
3895,52.25,-4.25,6,6
3896,52.25,-4.0,6,6
3897,52.25,-3.75,6,6
3898,52.25,-3.5,6,6
3899,52.25,-3.25,6,6
3900,52.25,-3.0,3,3
3901,52.25,-2.75,3,3
3902,52.25,-2.5,3,3
3903,52.25,-2.25,3,3
3904,52.25,-2.0,3,3
3905,52.25,-1.75,3,3
3906,52.25,-1.5,3,3
3907,52.25,-1.25,3,3
3908,52.25,-1.0,3,3
3909,52.25,-0.75,3,3
3910,52.25,-0.5,3,3
3911,52.25,-0.25,3,3
3912,52.25,0.0,3,3
3913,52.25,0.25,3,3
3914,52.25,0.5,3,3
3915,52.25,0.75,3,3
3916,52.25,1.0,3,3
3917,52.25,1.25,3,3
3918,52.25,1.5,3,3
3919,52.25,4.5,3,3
3920,52.25,4.75,3,3
3921,52.25,5.0,3,3
3922,52.25,5.25,3,3
3923,52.25,5.5,3,3
3924,52.25,5.75,3,3
3925,52.25,6.0,3,3
3926,52.25,6.25,3,3
3927,52.25,6.5,3,3
3928,52.25,6.75,3,3
3929,52.25,7.0,3,0
3930,52.25,7.25,0,0
3931,52.25,7.5,0,0
3932,52.25,7.75,0,0
3933,52.25,8.0,0,0
3934,52.25,8.25,0,0
3935,52.25,8.5,0,0
3936,52.25,8.75,0,0
3937,52.25,9.0,0,0
3938,52.25,9.25,0,0
3939,52.25,9.5,1,0
3940,52.25,9.75,0,0
3941,52.25,10.0,0,0
3942,52.25,10.25,0,0
3943,52.25,10.5,0,0
3944,52.25,10.75,0,0
3945,52.25,11.0,0,0
3946,52.25,11.25,0,0
3947,52.25,11.5,0,0
3948,52.25,11.75,0,0
3949,52.25,12.0,0,0
3950,52.25,12.25,0,0
3951,52.25,12.5,0,0
3952,52.25,12.75,0,0
3953,52.25,13.0,0,0
3954,52.25,13.25,0,0
3955,52.25,13.5,0,0
3956,52.25,13.75,0,0
3957,52.25,14.0,0,0
3958,52.25,14.25,0,0
3959,52.25,14.5,0,0
3960,52.25,14.75,0,0
3961,52.25,15.0,0,0
3962,52.25,15.25,0,0
3963,52.25,15.5,4,0
3964,52.25,15.75,4,0
3965,52.25,16.0,4,0
3966,52.25,16.25,4,0
3967,52.25,16.5,4,0
3968,52.25,16.75,4,0
3969,52.25,17.0,4,4
3970,52.25,17.25,4,4
3971,52.25,17.5,4,4
3972,52.25,17.75,4,4
3973,52.25,18.0,4,4
3974,52.25,18.25,4,4
3975,52.25,18.5,4,4
3976,52.25,18.75,4,4
3977,52.25,19.0,4,4
3978,52.25,19.25,4,4
3979,52.25,19.5,4,4
3980,52.25,19.75,4,4
3981,52.25,20.0,4,4
3982,52.25,20.25,4,4
3983,52.25,20.5,4,4
3984,52.25,20.75,4,4
3985,52.25,21.0,4,4
3986,52.25,21.25,4,4
3987,52.25,21.5,4,4
3988,52.25,21.75,4,4
3989,52.25,22.0,4,4
3990,52.25,22.25,4,4
3991,52.25,22.5,4,4
3992,52.25,22.75,4,4
3993,52.25,23.0,4,4
3994,52.25,23.25,4,4
3995,52.25,23.5,4,4
3996,52.25,23.75,4,4
3997,52.25,24.0,4,4
3998,52.25,24.25,4,4
3999,52.25,24.5,4,4
4000,52.25,24.75,4,4
4001,52.25,25.0,4,4
4002,52.0,-10.0,6,6
4003,52.0,-9.75,6,6
4004,52.0,-9.5,6,6
4005,52.0,-9.25,6,6
4006,52.0,-9.0,6,6
4007,52.0,-8.75,6,6
4008,52.0,-8.5,6,6
4009,52.0,-8.25,6,6
4010,52.0,-8.0,6,6
4011,52.0,-7.75,6,6
4012,52.0,-5.0,6,6
4013,52.0,-4.75,6,6
4014,52.0,-4.5,6,6
4015,52.0,-4.25,6,6
4016,52.0,-4.0,6,6
4017,52.0,-3.75,6,6
4018,52.0,-3.5,6,6
4019,52.0,-3.25,6,6
4020,52.0,-3.0,3,6
4021,52.0,-2.75,3,3
4022,52.0,-2.5,3,3
4023,52.0,-2.25,3,3
4024,52.0,-2.0,3,3
4025,52.0,-1.75,3,3
4026,52.0,-1.5,3,3
4027,52.0,-1.25,3,3
4028,52.0,-1.0,3,3
4029,52.0,-0.75,3,3
4030,52.0,-0.5,3,3
4031,52.0,-0.25,3,3
4032,52.0,0.0,3,3
4033,52.0,0.25,3,3
4034,52.0,0.5,3,3
4035,52.0,0.75,3,3
4036,52.0,1.0,3,3
4037,52.0,1.25,3,3
4038,52.0,4.25,3,3
4039,52.0,4.5,3,3
4040,52.0,4.75,3,3
4041,52.0,5.0,3,3
4042,52.0,5.25,3,3
4043,52.0,5.5,3,3
4044,52.0,5.75,3,3
4045,52.0,6.0,3,3
4046,52.0,6.25,3,3
